Symbol,Conf.,Open,High,Low,Close,VWAP,Vol,Prev. Close,Turnover,Trans.,Diff,Range,Diff %,Range %,VWAP %,120 Days,180 Days,52 Weeks High,52 Weeks Low
BPCL,41.68,312.30,315.00,310.00,312.40,312.34,"3,214.00",318.00,"1,003,859.00",52,-5.60,5.00,-1.76,1.61,0.02,315.94,317.16,392.70,288.00
CBBL,24.86,795.00,795.00,791.00,791.10,792.29,"2,976.00",794.00,"2,357,862.90",100,-2.90,4.00,-0.37,0.51,-0.15,"1,029.37","1,034.25","1,303.00",727.00
CBLD88,24.80,835.50,835.50,835.50,835.50,835.50,25.00,845.40,"20,887.50",1,-9.90,0.00,-1.17,0.00,0.00,0.00,0.00,"1,000.00",813.00
CFCL,39.71,297.00,303.00,297.00,300.00,300.24,"2,060.00",300.00,"618,485.30",34,0.00,6.00,0.00,2.02,-0.08,320.05,326.70,408.00,237.00
CGH,30.47,"1,110.10","1,120.10","1,102.10","1,115.00","1,112.29","1,771.00","1,110.00","1,969,870.00",50,5.00,18.00,0.45,1.63,0.24,"1,132.85","1,101.87","1,487.00",900.20
CHCL,33.93,475.40,477.00,471.40,475.90,474.75,"14,989.00",478.00,"7,116,089.00",114,-2.10,5.60,-0.44,1.19,0.24,429.21,416.65,504.10,347.90
CHDC,41.83,725.00,733.00,716.10,719.20,724.48,"2,003.00",724.00,"1,451,123.60",62,-4.80,16.90,-0.66,2.36,-0.73,701.69,708.56,869.00,590.00
CHL,40.70,305.00,310.00,298.90,302.00,301.07,"11,734.00",305.00,"3,532,813.70",79,-3.00,11.10,-0.98,3.71,0.31,276.17,267.90,370.00,193.10
CIT,38.24,"2,001.00","2,025.10","2,001.00","2,015.00","2,014.98","2,510.00","2,005.00","5,057,587.60",89,10.00,24.10,0.50,1.20,0.00,"1,986.26","2,062.83","3,072.00","1,780.00"
CLBSL,32.68,585.00,592.00,583.00,583.00,585.22,383.00,592.00,"224,138.70",11,-9.00,9.00,-1.52,1.54,-0.38,750.43,791.44,"1,018.00",551.00
CMF1,31.48,7.73,7.73,7.73,7.73,7.73,350.00,7.88,"2,705.50",2,-0.15,0.00,-1.90,0.00,0.00,7.96,8.06,9.30,6.75
CMF2,36.86,7.49,7.78,7.49,7.78,7.70,"1,450.00",7.35,"11,164.50",6,0.43,0.29,5.85,3.87,1.03,8.06,8.30,10.36,7.03
CORBL,32.03,295.80,301.00,291.10,292.00,293.24,"1,589.00",290.00,"465,952.30",26,2.00,9.90,0.69,3.40,-0.42,299.08,300.82,497.70,211.30
CZBIL,34.95,172.00,175.00,170.60,174.00,172.86,"9,712.00",173.90,"1,678,843.80",95,0.10,4.40,0.06,2.58,0.65,185.42,190.03,259.00,169.00
DDBL,35.60,650.60,660.00,650.50,651.50,652.99,"2,910.00",660.00,"1,900,199.60",62,-8.50,9.50,-1.29,1.46,-0.23,873.51,908.64,"1,178.00",630.00
DHPL,40.24,215.00,215.00,211.00,212.80,212.13,"3,678.00",216.00,"780,210.50",28,-3.20,4.00,-1.48,1.90,0.32,208.44,207.45,276.30,160.10
DLBS,32.98,770.00,770.00,745.00,764.00,751.41,"2,344.00",774.20,"1,761,314.00",42,-10.20,25.00,-1.32,3.36,1.65,0.00,0.00,"1,662.00",177.70
DORDI,33.77,286.00,288.00,281.00,282.00,282.63,"3,916.00",286.00,"1,106,761.50",101,-4.00,7.00,-1.40,2.49,-0.22,279.74,290.80,408.00,217.00
EBL,44.00,540.40,561.00,522.30,539.00,540.30,"69,760.00",529.90,"37,691,419.10",457,9.10,38.70,1.72,7.41,-0.24,503.43,499.89,561.00,411.00
EBLD86,34.91,783.00,783.00,782.00,782.00,782.50,50.00,782.00,"39,125.00",2,0.00,1.00,0.00,0.13,-0.06,0.00,0.00,"1,000.00",725.00
EDBL,40.04,290.70,290.70,275.00,287.80,284.48,"6,554.00",285.00,"1,864,505.00",37,2.80,15.70,0.98,5.71,1.15,320.61,327.78,442.80,273.40
EHPL,40.40,386.90,392.90,373.10,390.00,380.76,"3,430.00",394.70,"1,306,005.00",64,-4.70,19.80,-1.19,5.31,2.37,0.00,0.00,508.00,216.00
ENL,45.89,645.00,645.00,637.00,645.00,637.83,"1,260.00",650.00,"803,660.00",16,-5.00,8.00,-0.77,1.26,1.11,639.50,654.54,869.00,535.00
FMDBL,31.42,516.00,525.00,515.10,516.00,518.23,"4,880.00",520.40,"2,528,970.90",75,-4.40,9.90,-0.85,1.92,-0.43,627.86,647.35,780.00,503.00
FOWAD,36.89,"1,223.80","1,223.80","1,200.00","1,200.10","1,203.34",849.00,"1,214.90","1,021,638.50",38,-14.80,23.80,-1.22,1.98,-0.27,"1,926.29","2,157.72","2,950.00","1,130.10"
GBBD85,46.32,800.00,805.10,800.00,805.00,804.60,120.00,800.00,"96,552.50",5,5.00,5.10,0.63,0.64,0.05,0.00,0.00,"1,000.00",722.50
GBBL,40.14,360.00,363.00,357.10,361.00,361.10,"7,424.00",363.00,"2,680,775.70",63,-2.00,5.90,-0.55,1.65,-0.03,369.13,376.03,440.00,318.00
GBIME,29.94,191.00,191.00,187.00,188.90,187.98,"33,192.00",189.90,"6,239,300.20",303,-1.00,4.00,-0.53,2.14,0.49,240.73,270.93,315.00,178.10
GBLBS,36.51,446.00,454.00,446.00,446.00,447.13,926.00,454.80,"414,044.20",22,-8.80,8.00,-1.93,1.79,-0.25,567.13,617.77,900.00,435.60
GFCL,42.85,428.50,433.00,428.50,429.10,430.00,"3,546.00",437.00,"1,524,768.20",24,-7.90,4.50,-1.81,1.05,-0.21,464.21,479.01,634.00,358.00
GHL,37.52,259.00,259.00,253.10,255.90,254.29,"12,120.00",256.00,"3,082,004.40",85,-0.10,5.90,-0.04,2.33,0.63,241.11,231.27,309.00,164.20
GIBF1,45.47,8.00,8.39,7.94,8.10,8.14,"3,800.00",8.02,"30,938.00",17,0.08,0.45,1.00,5.67,-0.51,8.09,0.00,10.00,7.50
GILB,22.54,778.00,800.00,775.00,798.80,783.25,701.00,790.00,"549,061.70",30,8.80,25.00,1.11,3.23,1.95,"1,036.60","1,119.31","1,475.00",665.10
GLBSL,27.45,700.00,700.00,690.00,690.00,693.90,88.00,697.00,"61,063.00",6,-7.00,10.00,-1.00,1.45,-0.56,790.48,860.30,"1,260.00",664.00
GLH,32.80,270.00,273.00,270.00,273.00,271.63,"2,252.00",272.00,"611,712.00",59,1.00,3.00,0.37,1.11,0.50,278.14,284.29,423.00,219.00
GLICL,37.24,368.00,368.00,361.00,367.00,362.76,"3,600.00",365.00,"1,305,945.00",42,2.00,7.00,0.55,1.94,1.15,508.36,533.86,565.00,353.10
GMFBS,23.86,696.00,700.00,693.00,693.00,696.36,44.00,706.00,"30,640.00",4,-13.00,7.00,-1.84,1.01,-0.49,797.21,851.04,"1,200.00",660.00
GMFIL,36.81,311.00,311.00,304.80,309.00,307.56,280.00,305.00,"86,117.00",7,4.00,6.20,1.31,2.03,0.47,328.79,336.46,423.00,223.90
GRDBL,29.57,259.00,264.10,251.00,251.00,253.54,972.00,254.00,"246,438.90",16,-3.00,13.10,-1.18,5.22,-1.01,253.39,255.48,311.00,182.00
GUFL,38.56,485.00,494.00,480.10,480.10,485.28,"9,087.00",492.90,"4,409,779.20",103,-12.80,13.90,-2.60,2.90,-1.08,531.79,541.58,715.00,357.00
GVL,37.86,398.10,405.00,398.10,405.00,401.92,"3,590.00",403.80,"1,442,889.60",159,1.20,6.90,0.30,1.73,0.76,380.65,369.97,511.00,255.10
HBL,27.26,221.00,242.00,218.00,221.50,222.11,"17,179.00",220.10,"3,815,550.60",134,1.40,24.00,0.64,11.01,-0.27,290.47,301.45,505.00,212.00
HDHPC,47.50,214.40,220.00,212.60,214.80,214.83,"121,091.00",210.20,"26,014,529.90",492,4.60,7.40,2.19,3.48,-0.02,206.71,206.83,280.30,161.00
HDL,41.62,"1,915.00","1,936.00","1,910.00","1,915.00","1,921.93","8,328.00","1,920.00","16,005,853.10",207,-5.00,26.00,-0.26,1.36,-0.36,"2,869.89","3,085.81","4,323.00","1,806.60"
HEI,36.86,454.00,454.00,440.00,450.00,446.96,"14,755.00",446.00,"6,594,937.30",81,4.00,14.00,0.90,3.18,0.67,411.66,0.00,525.00,345.00
HEIP,29.86,265.00,265.00,265.00,265.00,265.00,40.00,270.00,"10,600.00",1,-5.00,0.00,-1.85,0.00,0.00,271.70,0.00,367.40,214.20
HHL,34.01,267.00,273.00,266.50,271.00,270.34,"1,308.00",271.50,"353,611.00",76,-0.50,6.50,-0.18,2.44,0.24,262.09,0.00,362.10,202.00
HIDCL,35.93,187.90,188.00,186.00,186.10,186.77,"34,873.00",187.90,"6,513,388.10",266,-1.80,2.00,-0.96,1.08,-0.36,187.97,191.33,266.00,159.80
HIDCLP,29.94,100.00,100.00,98.50,98.80,98.80,"10,119.00",99.30,"999,716.50",29,-0.50,1.50,-0.50,1.52,0.00,101.80,0.00,126.40,95.00
HPPL,32.06,279.00,284.50,278.00,280.10,279.49,"2,347.00",281.10,"655,965.30",25,-1.00,6.50,-0.36,2.34,0.22,290.35,310.63,437.50,217.60
HURJA,35.49,298.00,300.00,298.00,299.00,298.46,"2,444.00",300.00,"729,428.00",21,-1.00,2.00,-0.33,0.67,0.18,294.93,278.95,443.40,190.50
ICFC,41.65,414.00,415.00,408.90,412.90,412.57,"5,935.00",413.00,"2,448,606.00",58,-0.10,6.10,-0.02,1.49,0.08,441.09,458.96,585.00,363.00
IGI,43.22,385.00,386.80,381.00,385.00,383.39,"11,291.00",385.00,"4,328,810.30",89,0.00,5.80,0.00,1.52,0.42,405.15,403.53,570.00,333.20
ILBS,31.05,615.00,615.00,601.10,603.00,604.91,"1,357.00",623.90,"820,859.60",28,-20.90,13.90,-3.35,2.31,-0.32,826.56,875.87,"1,134.20",590.00
JALPA,38.01,"1,710.00","1,737.00","1,705.00","1,720.00","1,726.68",250.00,"1,703.00","431,670.00",13,17.00,32.00,1.00,1.88,-0.39,"2,880.31","2,913.99","3,770.00",963.20
JBBL,37.65,260.00,261.00,258.10,259.10,259.37,"6,337.00",261.00,"1,643,633.50",71,-1.90,2.90,-0.73,1.12,-0.10,283.70,288.80,382.00,248.00
JBLB,39.78,"1,417.00","1,446.00","1,416.80","1,430.30","1,434.92","2,372.00","1,440.00","3,403,629.10",69,-9.70,29.20,-0.67,2.06,-0.32,"2,353.29","2,462.58","3,112.00","1,377.00"
JFL,42.50,369.80,379.00,359.10,363.50,371.43,"3,426.00",362.60,"1,272,512.50",31,0.90,19.90,0.25,5.54,-2.18,385.54,392.45,527.00,305.00
JOSHI,27.30,273.50,277.00,268.10,273.50,272.94,"20,942.00",279.00,"5,715,937.10",127,-5.50,8.90,-1.97,3.32,0.20,236.41,228.80,318.00,164.80
JSLBB,28.73,921.00,931.90,896.70,913.00,910.71,230.00,921.00,"209,462.20",15,-8.00,35.20,-0.87,3.93,0.25,"1,408.63","1,531.63","2,204.50",833.10
KBL,38.12,167.00,169.70,166.90,169.70,168.58,"47,252.00",169.00,"7,965,702.90",200,0.70,2.80,0.41,1.68,0.66,186.29,191.54,228.00,165.20
KBLD86,32.98,901.00,905.00,901.00,905.00,904.69,325.00,905.00,"294,025.00",2,0.00,4.00,0.00,0.44,0.03,987.02,0.00,"1,009.50",837.10
KDBY,34.20,8.43,8.46,8.14,8.20,8.28,"4,550.00",8.60,"37,675.50",31,-0.40,0.32,-4.65,3.93,-0.98,8.23,0.00,10.43,7.46
KDL,30.11,785.00,799.00,781.10,792.80,789.30,"11,680.00",797.00,"9,218,974.00",647,-4.20,17.90,-0.53,2.29,0.44,0.00,0.00,970.00,134.40
KEF,41.44,8.06,8.18,8.06,8.07,8.09,"2,600.00",8.18,"21,027.00",15,-0.11,0.12,-1.34,1.49,-0.21,8.23,8.33,10.07,7.62
KKHC,35.42,230.00,234.00,226.50,230.00,228.30,"2,258.00",231.00,"515,500.00",25,-1.00,7.50,-0.43,3.31,0.74,220.45,217.47,288.00,163.80
KLBS,42.96,892.00,927.10,892.00,915.00,909.92,160.00,910.00,"145,587.00",10,5.00,35.10,0.55,3.93,0.56,0.00,0.00,"1,870.00",303.20
KLBSL,35.07,610.00,611.00,601.00,601.00,606.25,80.00,612.00,"48,500.00",7,-11.00,10.00,-1.80,1.66,-0.87,764.00,811.39,"1,454.80",592.00
KMCDB,31.29,572.00,576.00,570.00,575.00,572.39,132.00,582.00,"75,555.00",9,-7.00,6.00,-1.20,1.05,0.45,853.35,918.92,"1,275.00",570.00
KPCL,41.03,366.20,384.50,366.20,377.00,371.85,788.00,371.50,"293,021.10",19,5.50,18.30,1.48,5.00,1.36,356.81,363.04,466.00,289.00
KRBL,39.36,265.00,265.00,256.10,256.10,258.24,"3,518.00",260.40,"908,488.60",26,-4.30,8.90,-1.65,3.48,-0.84,266.24,259.01,339.00,198.90
KSBBL,45.95,300.00,306.00,297.00,300.80,299.78,"22,469.00",300.00,"6,735,692.10",157,0.80,9.00,0.27,3.03,0.34,316.07,326.59,451.00,289.00
LBBL,40.03,332.00,333.90,327.00,330.00,329.61,"4,376.00",333.00,"1,442,358.10",58,-3.00,6.90,-0.90,2.11,0.12,341.12,355.31,451.60,290.10
LBL,32.01,186.10,190.00,186.00,186.50,188.29,"10,695.00",187.50,"2,013,792.20",64,-1.00,4.00,-0.53,2.15,-0.96,194.42,195.82,245.00,174.10
LBLD88,38.39,770.00,770.00,770.00,770.00,770.00,10.00,755.00,"7,700.00",1,15.00,0.00,1.99,0.00,0.00,0.00,0.00,960.40,735.40
LEC,28.84,256.00,260.70,250.90,250.90,256.41,"9,264.00",259.50,"2,375,426.60",65,-8.60,9.80,-3.31,3.91,-2.20,254.34,254.75,335.40,203.00
LEMF,39.12,8.20,8.20,8.15,8.15,8.16,"1,000.00",8.16,"8,155.00",2,-0.01,0.05,-0.12,0.61,-0.06,8.26,8.60,10.79,7.24
LICN,42.11,"1,293.00","1,300.00","1,268.10","1,299.00","1,288.99","2,585.00","1,293.00","3,332,046.50",42,6.00,31.90,0.46,2.52,0.77,"1,393.71","1,390.85","1,876.80","1,065.00"
LLBS,24.48,676.20,699.90,671.00,671.00,677.77,357.00,690.00,"241,965.40",10,-19.00,28.90,-2.75,4.31,-1.01,985.33,"1,079.98","1,506.00",655.10
LUK,38.05,8.00,8.15,8.00,8.15,8.11,400.00,8.07,"3,245.00",2,0.08,0.15,0.99,1.88,0.46,8.10,8.30,10.25,7.52
MBJC,35.12,300.00,303.70,297.00,297.50,298.45,"12,830.00",300.00,"3,829,143.00",320,-2.50,6.70,-0.83,2.26,-0.32,272.00,259.97,340.00,193.30
MBL,34.48,225.00,229.00,224.30,227.00,226.37,"10,639.00",225.00,"2,408,400.40",62,2.00,4.70,0.89,2.10,0.28,227.37,228.43,285.00,199.00
MDB,25.83,366.00,369.00,366.00,366.10,366.81,858.00,366.10,"314,723.00",8,0.00,3.00,0.00,0.82,-0.19,379.51,380.89,461.00,308.00
MEN,27.51,738.10,755.00,738.00,750.00,747.22,280.00,750.20,"209,221.00",20,-0.20,17.00,-0.03,2.30,0.37,767.16,782.71,"1,030.00",692.00
MERO,43.60,540.10,551.00,540.00,540.00,541.80,"1,291.00",549.90,"699,462.50",36,-9.90,11.00,-1.80,2.04,-0.33,693.66,744.53,994.00,523.00
MFIL,29.08,429.10,436.00,429.10,432.00,433.27,"5,396.00",435.00,"2,337,917.30",67,-3.00,6.90,-0.69,1.61,-0.29,437.00,434.67,528.00,362.00
MFLD85,39.32,885.00,886.00,885.00,886.00,885.50,50.00,869.30,"44,275.00",2,16.70,1.00,1.92,0.11,0.06,894.20,935.10,940.00,805.10
MHCL,29.32,246.00,246.50,241.50,242.80,243.52,"14,715.00",250.00,"3,583,453.90",671,-7.20,5.00,-2.88,2.07,-0.30,0.00,0.00,274.40,141.00
MHL,39.30,361.70,365.00,358.10,365.00,362.19,"1,171.00",369.00,"424,126.70",68,-4.00,6.90,-1.08,1.93,0.77,358.34,0.00,436.00,237.30
MHNL,36.48,281.10,288.00,281.10,284.00,285.08,"5,690.00",284.50,"1,622,130.00",29,-0.50,6.90,-0.18,2.45,-0.38,282.39,279.70,375.00,212.00
MKHC,31.25,268.10,274.00,268.10,273.50,270.58,"5,596.00",272.50,"1,514,193.30",286,1.00,5.90,0.37,2.20,1.07,0.00,0.00,367.50,265.50
MKJC,36.63,405.00,406.90,395.00,395.00,398.18,798.00,405.00,"317,751.00",33,-10.00,11.90,-2.47,3.01,-0.81,430.60,447.39,582.40,372.60
MKLB,39.83,653.80,653.80,618.00,640.00,631.69,70.00,642.00,"44,218.00",7,-2.00,35.80,-0.31,5.79,1.30,805.58,861.08,"1,199.00",600.00
MLBBL,21.52,715.00,715.10,715.00,715.00,715.03,56.00,715.00,"40,041.60",4,0.00,0.10,0.00,0.01,0.00,960.93,"1,040.18","1,515.00",681.00
MLBL,42.65,297.10,303.90,297.00,300.00,299.73,"12,830.00",300.00,"3,845,565.80",101,0.00,6.90,0.00,2.32,0.09,332.56,349.26,446.00,292.10
MLBS,27.52,746.00,754.80,733.10,746.00,742.45,275.00,746.00,"204,174.00",14,0.00,21.70,0.00,2.96,0.48,950.55,"1,022.87","1,350.30",727.00
MLBSL,36.02,"1,831.00","1,850.00","1,831.00","1,848.90","1,836.26",517.00,"1,855.00","949,346.90",35,-6.10,19.00,-0.33,1.04,0.68,"3,271.03","3,435.33","4,329.60","1,700.00"
MMF1,45.27,7.15,7.34,7.02,7.34,7.17,"14,901.00",7.28,"106,794.20",20,0.06,0.32,0.82,4.56,2.36,7.38,7.48,8.67,6.75
MMFDB,41.58,590.50,604.80,590.00,593.20,597.25,775.00,598.00,"462,870.00",15,-4.80,14.80,-0.80,2.51,-0.68,782.29,869.93,"1,240.00",568.40
MNBBL,42.04,390.00,395.00,389.00,393.00,393.69,"12,534.00",393.00,"4,934,540.90",97,0.00,6.00,0.00,1.54,-0.18,411.04,420.78,505.10,368.00
MPFL,24.12,329.00,329.00,312.50,314.00,315.78,"1,653.00",323.00,"521,978.70",18,-9.00,16.50,-2.79,5.28,-0.57,324.51,324.24,386.90,206.10
MSLB,33.96,698.20,700.00,695.00,695.00,696.53,60.00,698.20,"41,792.00",5,-3.20,5.00,-0.46,0.72,-0.22,997.03,"1,053.37","1,366.80",692.00
NABBCP,34.20,217.00,217.00,217.00,217.00,217.00,"18,000.00",217.00,"3,906,000.00",1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,229.00,202.00
NABIL,28.38,602.00,605.50,598.00,600.00,600.03,"54,508.00",604.00,"32,706,170.20",766,-4.00,7.50,-0.66,1.25,0.00,720.87,748.11,951.00,577.00
NADEP,21.33,540.60,540.60,519.40,534.80,526.56,532.00,530.00,"280,132.00",31,4.80,21.20,0.91,4.08,1.54,721.90,712.30,"1,011.00",503.00
NBF2,48.51,7.89,8.16,7.84,8.00,7.98,"11,600.00",7.74,"92,569.00",16,0.26,0.32,3.36,4.08,0.25,8.28,8.80,11.11,7.45
NBF3,29.06,7.40,7.40,7.20,7.25,7.28,"7,750.00",7.26,"56,407.00",12,-0.01,0.20,-0.14,2.78,-0.39,7.52,7.71,9.48,7.00
NBL,38.38,250.20,252.50,250.10,251.00,251.18,"10,692.00",250.60,"2,685,666.80",113,0.40,2.40,0.16,0.96,-0.07,270.71,275.02,323.00,247.00
NBLD87,29.03,780.40,780.40,766.10,766.10,775.63,150.00,765.10,"116,345.00",4,1.00,14.30,0.13,1.87,-1.24,0.00,0.00,"1,020.00",711.00
NEF,39.54,8.75,8.75,8.65,8.75,8.74,"6,583.00",8.60,"57,542.95",4,0.15,0.10,1.74,1.16,0.10,8.54,8.82,11.25,7.75
NESDO,38.40,"2,084.80","2,199.00","2,051.10","2,069.00","2,082.58","2,000.00","2,044.00","4,165,150.00",47,25.00,147.90,1.22,7.21,-0.66,"2,901.87","2,935.08","3,759.00","1,855.20"
NFS,32.28,278.00,283.00,277.50,278.00,278.83,"7,300.00",280.00,"2,035,463.90",68,-2.00,5.50,-0.71,1.98,-0.30,286.76,288.20,527.00,213.30
NGPL,38.57,263.90,264.00,258.80,259.60,261.32,"31,751.00",262.00,"8,297,108.60",206,-2.40,5.20,-0.92,2.01,-0.66,253.12,256.00,694.00,185.20
NHDL,30.84,384.40,388.00,377.10,388.00,384.39,"1,263.00",392.00,"485,481.00",25,-4.00,10.90,-1.02,2.89,0.93,363.44,365.64,459.00,294.00
NHPC,38.89,230.40,232.00,225.10,226.00,227.25,"26,295.00",225.90,"5,975,659.10",113,0.10,6.90,0.04,3.07,-0.56,228.98,231.59,310.00,176.40
NIBD84,29.21,825.00,825.00,825.00,825.00,825.00,50.00,827.00,"41,250.00",2,-2.00,0.00,-0.24,0.00,0.00,825.16,0.00,867.00,753.40
NIBLGF,31.59,10.00,10.00,9.00,9.00,9.09,"6,800.00",10.00,"61,839.00",27,-1.00,1.00,-10.00,11.11,-1.04,0.00,0.00,10.00,9.00
NIBSF2,24.55,7.25,7.35,7.25,7.30,7.30,"1,000.00",7.38,"7,295.00",6,-0.08,0.10,-1.08,1.38,0.07,7.39,7.48,9.12,6.74
NICA,28.92,725.00,726.50,720.00,725.00,722.37,"19,375.00",724.00,"13,995,842.80",181,1.00,6.50,0.14,0.90,0.36,733.97,709.11,861.90,600.30
NICAD8283,22.47,"1,005.00","1,005.00",985.30,985.30,995.15,50.00,995.50,"49,757.50",2,-10.20,19.70,-1.02,2.00,-1.00,"1,003.64","1,040.14","1,087.70",927.50
NICBF,41.50,8.59,8.60,8.45,8.55,8.57,"10,400.00",8.60,"89,135.00",5,-0.05,0.15,-0.58,1.78,-0.24,8.79,9.39,11.05,8.00
NICFC,36.05,7.77,8.07,7.66,8.00,7.89,"4,650.00",7.77,"36,668.50",25,0.23,0.41,2.96,5.35,1.43,7.96,0.00,10.00,7.30
NICGF,38.37,8.85,8.96,8.85,8.96,8.89,"1,500.00",8.97,"13,330.00",2,-0.01,0.11,-0.11,1.24,0.82,9.34,9.92,11.92,8.59
NICL,39.02,534.00,534.00,520.40,526.00,526.14,"3,842.00",525.00,"2,021,425.20",49,1.00,13.60,0.19,2.61,-0.03,474.56,469.40,732.00,385.10
NICLBSL,34.94,555.00,563.00,548.00,555.00,552.55,"5,324.00",559.00,"2,941,759.20",108,-4.00,15.00,-0.72,2.74,0.44,689.19,735.96,"1,040.00",544.00
NICSF,39.91,8.00,8.14,7.86,8.14,8.11,"16,800.00",8.00,"136,314.00",13,0.14,0.28,1.75,3.56,0.32,7.91,7.99,9.42,7.40
NIFRA,33.70,212.00,214.00,211.50,212.20,212.58,"45,775.00",212.70,"9,731,076.40",488,-0.50,2.50,-0.24,1.18,-0.18,210.22,215.11,315.00,176.90
NIL,23.90,746.00,748.00,738.00,738.20,743.78,"2,852.00",746.00,"2,121,267.70",35,-7.80,10.00,-1.05,1.36,-0.76,745.53,737.06,945.00,601.00
NIMB,40.96,187.00,187.00,182.10,183.50,183.95,"34,985.00",184.00,"6,435,512.50",200,-0.50,4.90,-0.27,2.69,-0.25,0.00,0.00,232.20,177.00
NIMBPO,33.56,169.50,174.40,169.50,171.00,170.04,"3,079.00",172.90,"523,561.10",5,-1.90,4.90,-1.10,2.89,0.56,0.00,0.00,189.30,107.10
NLBBL,27.08,593.00,593.00,578.20,583.00,582.51,339.00,589.00,"197,471.00",11,-6.00,14.80,-1.02,2.56,0.08,769.24,823.76,"1,100.00",545.00
NLG,26.16,613.50,616.00,608.10,610.10,612.49,"1,353.00",613.90,"828,693.00",17,-3.80,7.90,-0.62,1.30,-0.39,579.68,549.91,767.90,423.00
NLIC,42.49,652.00,661.50,650.50,658.00,658.10,"14,720.00",661.40,"9,687,206.50",184,-3.40,11.00,-0.51,1.69,-0.01,662.11,667.66,975.80,570.00
