Symbol,Conf.,Open,High,Low,Close,VWAP,Vol,Prev. Close,Turnover,Trans.,Diff,Range,Diff %,Range %,VWAP %,120 Days,180 Days,52 Weeks High,52 Weeks Low
BBC,47.11,"3,270.00","3,350.00","3,248.70","3,255.00","3,269.34",463.00,"3,315.00","1,513,706.10",17,-60.00,101.30,-1.81,3.12,-0.44,"3,357.27","3,450.41","4,670.00","3,083.00"
BFC,32.32,327.10,330.00,326.70,329.00,328.19,"3,426.00",333.00,"1,124,377.00",31,-4.00,3.30,-1.20,1.01,0.25,340.98,354.24,491.70,292.50
BHDC,26.10,420.00,420.00,414.00,415.10,416.94,"6,937.00",422.00,"2,892,343.00",122,-6.90,6.00,-1.64,1.45,-0.44,385.18,0.00,520.00,310.00
BHL,40.93,361.00,361.00,343.30,350.90,349.57,"4,240.00",354.30,"1,482,166.00",103,-3.40,17.70,-0.96,5.16,0.38,289.54,281.62,397.00,104.70
BHPL,22.66,560.00,594.00,550.00,594.00,565.85,"5,891.00",568.00,"3,333,441.50",130,26.00,44.00,4.58,8.00,4.74,0.00,0.00,677.20,194.30
BNHC,30.12,425.00,427.00,415.00,420.00,419.65,"3,130.00",426.20,"1,313,505.50",47,-6.20,12.00,-1.45,2.89,0.08,387.49,388.96,715.00,306.00
BNT,51.08,"13,622.00","13,622.00","12,564.70","12,564.70","12,686.22",580.00,"13,900.00","7,358,005.00",30,"-1,335.30","1,057.30",-9.61,8.41,-0.97,"12,962.65","13,013.49","15,371.30","11,396.00"
BOKD86,28.76,775.00,775.00,775.00,775.00,775.00,30.00,760.00,"23,250.00",1,15.00,0.00,1.97,0.00,0.00,0.00,0.00,980.00,738.50
BPCL,31.89,316.00,321.00,314.00,318.00,316.55,"7,317.00",321.00,"2,316,177.80",64,-3.00,7.00,-0.93,2.23,0.46,313.08,318.05,426.30,288.00
CBBL,28.25,"1,055.10","1,060.00","1,030.00","1,035.00","1,039.65","23,218.00","1,055.00","24,138,517.50",437,-20.00,30.00,-1.90,2.91,-0.45,"1,094.87","1,073.10","1,305.00",882.00
CCBD88,29.51,819.10,819.10,819.10,819.10,819.10,25.00,820.00,"20,477.50",1,-0.90,0.00,-0.11,0.00,0.00,0.00,0.00,"1,000.00",816.00
CFCL,29.83,329.40,329.40,318.20,318.40,319.30,"5,366.00",323.00,"1,713,367.20",43,-4.60,11.20,-1.42,3.52,-0.28,325.60,320.51,462.90,237.00
CGH,33.82,"1,182.40","1,200.00","1,181.20","1,187.00","1,184.32",949.00,"1,200.00","1,123,919.10",49,-13.00,18.80,-1.08,1.59,0.23,"1,089.24","1,078.69","1,487.00",900.20
CHCL,34.20,472.10,487.00,472.00,475.30,479.23,"37,874.00",474.40,"18,150,299.50",197,0.90,15.00,0.19,3.18,-0.83,398.85,399.76,506.00,347.90
CHDC,29.25,730.00,742.00,725.20,726.00,728.83,"5,646.00",732.30,"4,114,999.50",70,-6.30,16.80,-0.86,2.32,-0.39,687.88,706.36,964.00,590.00
CHL,26.93,348.00,348.00,336.00,337.00,340.42,"21,277.00",346.20,"7,243,085.20",107,-9.20,12.00,-2.66,3.57,-1.01,249.79,256.22,495.00,193.10
CIT,39.92,"2,048.90","2,050.00","2,028.30","2,041.00","2,038.64","7,680.00","2,033.20","15,656,785.90",190,7.80,21.70,0.38,1.07,0.12,"1,960.50","2,153.39","3,297.00","1,780.00"
CLBSL,28.15,664.20,675.00,652.00,653.00,660.84,"3,000.00",675.00,"1,982,517.00",35,-22.00,23.00,-3.26,3.53,-1.20,827.05,823.66,"1,018.00",652.00
CMF1,30.03,7.85,8.00,7.85,8.00,7.93,200.00,8.00,"1,585.00",2,0.00,0.15,0.00,1.91,0.94,8.11,8.24,10.00,6.75
CMF2,45.76,7.97,7.97,7.97,7.97,7.97,100.00,8.12,797.00,1,-0.15,0.00,-1.85,0.00,0.00,8.30,8.61,10.76,7.24
CORBL,27.11,312.00,312.00,301.80,309.00,305.61,"6,145.00",314.00,"1,877,981.40",43,-5.00,10.20,-1.59,3.38,1.10,295.05,298.62,600.20,211.30
CYCL,30.58,"1,599.40","1,599.40","1,510.00","1,538.00","1,532.49","2,265.00","1,632.00","3,471,090.00",86,-94.00,89.40,-5.76,5.92,0.36,0.00,0.00,"2,734.80",382.20
CZBIL,36.28,189.70,189.70,183.00,184.10,184.57,"14,515.00",187.00,"2,679,001.80",95,-2.90,6.70,-1.55,3.66,-0.25,191.04,196.91,278.60,175.00
DDBL,31.52,833.00,833.00,817.00,818.00,821.05,"6,488.00",832.00,"5,327,001.10",152,-14.00,16.00,-1.68,1.96,-0.37,960.61,967.65,"1,199.00",756.00
DHPL,27.20,234.90,239.00,226.40,232.00,230.90,"10,545.00",230.30,"2,434,793.40",76,1.70,12.60,0.74,5.57,0.48,200.13,204.39,327.00,160.10
DLBS,30.77,995.00,"1,076.00",995.00,995.00,"1,014.22","1,470.00","1,001.00","1,490,898.00",32,-6.00,81.00,-0.60,8.14,-1.93,0.00,0.00,"1,662.00",177.70
DORDI,30.57,330.00,330.00,315.00,319.70,319.44,"21,981.00",326.30,"7,021,682.40",187,-6.60,15.00,-2.02,4.76,0.08,279.99,0.00,408.00,217.00
EBL,25.73,506.30,515.00,506.30,509.00,509.19,"15,985.00",516.00,"8,139,466.40",143,-7.00,8.70,-1.36,1.72,-0.04,499.31,487.45,561.00,411.00
EDBL,23.11,337.00,341.00,330.30,330.30,332.80,"3,227.00",338.00,"1,073,956.80",35,-7.70,10.70,-2.28,3.24,-0.76,327.11,337.48,495.00,291.20
EHPL,25.52,460.00,462.00,451.50,451.50,455.57,"6,294.00",469.20,"2,867,377.40",73,-17.70,10.50,-3.77,2.33,-0.90,0.00,0.00,508.00,216.00
ENL,24.81,661.50,677.00,652.70,652.70,662.40,"1,257.00",675.00,"832,630.60",26,-22.30,24.30,-3.30,3.72,-1.49,635.59,658.56,"1,481.90",287.10
FMDBL,31.72,594.10,594.10,582.00,582.00,585.46,"7,508.00",604.50,"4,395,609.20",106,-22.50,12.10,-3.72,2.08,-0.59,669.15,670.73,835.00,559.00
FOWAD,32.41,"1,482.10","1,500.00","1,469.10","1,469.10","1,480.32","3,437.00","1,502.00","5,087,869.00",131,-32.90,30.90,-2.19,2.10,-0.76,"2,349.31","2,390.14","2,950.00","1,357.00"
GBBD85,40.26,750.00,755.00,746.10,755.00,751.84,110.00,761.40,"82,702.50",3,-6.40,8.90,-0.84,1.19,0.42,0.00,0.00,"1,000.00",722.50
GBBL,40.90,364.00,364.00,352.80,358.00,357.84,"12,805.00",364.00,"4,582,131.50",92,-6.00,11.20,-1.65,3.17,0.04,376.88,378.19,582.10,318.00
GBD80/81,44.74,963.10,963.10,963.10,963.10,963.10,10.00,974.00,"9,631.00",1,-10.90,0.00,-1.12,0.00,0.00,982.42,"1,006.34","1,009.00",920.00
GBIME,28.94,195.00,199.00,193.10,194.00,194.17,"72,908.00",195.20,"14,156,292.10",576,-1.20,5.90,-0.61,3.06,-0.09,288.75,305.10,334.50,192.10
GBIMEP,38.25,112.00,112.00,112.00,112.00,112.00,"163,114.00",110.00,"18,268,768.00",1,2.00,0.00,1.82,0.00,0.00,156.81,176.84,165.00,112.00
GBLBS,30.34,530.00,530.00,512.00,521.90,515.21,"7,469.00",522.10,"3,848,137.50",59,-0.20,18.00,-0.04,3.52,1.28,629.25,673.97,957.00,500.00
GFCL,29.31,465.00,471.00,462.20,467.00,465.00,"3,591.00",462.10,"1,669,828.20",39,4.90,8.80,1.06,1.90,0.43,474.51,474.19,634.00,358.00
GHL,27.41,270.00,270.00,265.10,267.00,266.71,"16,405.00",269.00,"4,375,318.80",91,-2.00,4.90,-0.74,1.85,0.11,220.22,218.54,341.00,164.20
GIBF1,48.64,8.05,8.07,8.05,8.07,8.07,400.00,8.21,"3,226.00",4,-0.14,0.02,-1.71,0.25,0.06,0.00,0.00,10.00,7.55
GILB,28.52,887.00,899.00,871.00,871.00,881.50,"1,773.00",905.00,"1,562,897.00",50,-34.00,28.00,-3.76,3.21,-1.21,"1,184.24","1,222.83","1,689.80",871.00
GIMES1,35.51,9.63,9.74,9.49,9.62,9.56,"44,936.00",9.45,"429,372.82",26,0.17,0.25,1.80,2.63,0.67,9.03,9.29,12.07,8.08
GLBSL,34.53,725.10,739.50,710.60,710.60,721.19,382.00,739.80,"275,495.50",10,-29.20,28.90,-3.95,4.07,-1.49,867.42,921.08,"1,379.00",682.00
GLH,36.39,314.10,314.20,305.00,305.00,308.54,"11,911.00",320.00,"3,675,043.20",104,-15.00,9.20,-4.69,3.02,-1.16,274.57,292.44,511.00,219.00
GLICL,31.11,425.00,435.90,419.10,419.10,421.84,"7,957.00",429.80,"3,356,618.90",55,-10.70,16.80,-2.49,4.01,-0.65,571.00,580.78,721.00,417.00
GMFBS,31.84,745.00,745.00,745.00,745.00,745.00,14.00,759.00,"10,430.00",1,-14.00,0.00,-1.84,0.00,0.00,856.14,898.99,"1,232.10",706.00
GMFIL,33.63,331.00,331.00,324.00,326.00,325.43,384.00,325.00,"124,965.00",12,1.00,7.00,0.31,2.16,0.17,337.46,329.66,437.50,223.90
GRDBL,35.82,261.00,266.20,260.00,261.00,261.03,"2,033.00",266.00,"530,670.00",19,-5.00,6.20,-1.88,2.38,-0.01,252.95,249.29,363.90,182.00
GUFL,35.05,520.00,525.00,515.00,518.90,516.88,"14,657.00",529.90,"7,575,978.30",123,-11.00,10.00,-2.08,1.94,0.39,540.95,526.79,715.00,357.00
GVL,41.30,446.00,450.00,440.50,443.00,442.81,"6,600.00",454.90,"2,922,529.00",165,-11.90,9.50,-2.62,2.16,0.04,353.49,343.48,511.00,255.10
HBL,30.25,275.00,275.00,270.30,272.00,271.55,"6,387.00",275.00,"1,734,412.10",65,-3.00,4.70,-1.09,1.74,0.16,320.09,318.22,505.00,268.00
HDHPC,31.86,227.20,230.00,225.00,225.00,226.45,"34,596.00",228.70,"7,834,213.10",174,-3.70,5.00,-1.62,2.22,-0.64,199.40,203.50,332.00,161.00
HDL,34.32,"2,300.00","2,300.00","2,255.00","2,256.00","2,264.26","14,857.00","2,285.00","33,640,076.60",507,-29.00,45.00,-1.27,2.00,-0.37,"3,321.07","3,359.78","4,323.00","2,206.00"
HEI,31.55,421.40,429.70,419.00,428.00,423.01,"13,101.00",429.90,"5,541,856.40",65,-1.90,10.70,-0.44,2.55,1.17,400.45,0.00,525.00,345.00
HEIP,22.51,271.60,281.50,270.60,281.50,271.16,"1,798.00",276.10,"487,546.80",7,5.40,10.90,1.96,4.03,3.67,0.00,0.00,367.40,214.20
HHL,43.63,308.00,317.00,306.30,309.00,312.29,"27,951.00",314.00,"8,728,945.40",257,-5.00,10.70,-1.59,3.49,-1.07,257.27,0.00,362.10,202.00
HIDCL,30.99,199.30,201.00,195.00,196.00,196.80,"57,755.00",199.00,"11,366,116.10",330,-3.00,6.00,-1.51,3.08,-0.41,186.65,193.91,313.10,159.80
HIDCLP,34.09,102.20,103.00,102.00,102.10,102.33,"28,805.00",102.60,"2,947,719.00",74,-0.50,1.00,-0.49,0.98,-0.23,0.00,0.00,126.40,95.00
HPPL,31.85,322.90,322.90,307.00,312.00,308.62,"7,620.00",317.00,"2,351,667.00",40,-5.00,15.90,-1.58,5.18,1.08,303.18,317.82,476.00,217.60
HURJA,33.65,370.00,370.00,364.00,364.00,365.26,"6,555.00",371.10,"2,394,260.00",31,-7.10,6.00,-1.91,1.65,-0.35,263.63,258.55,508.00,190.50
ICFC,32.18,441.00,448.70,436.00,439.90,438.91,"10,757.00",444.00,"4,721,339.00",100,-4.10,12.70,-0.92,2.91,0.23,457.77,460.92,680.00,363.00
IGI,34.67,428.50,428.50,412.10,415.00,416.33,"11,797.00",420.10,"4,911,496.40",115,-5.10,16.40,-1.21,3.98,-0.32,402.13,401.24,740.00,333.20
ILBS,34.13,698.80,698.80,685.00,689.00,686.71,416.00,713.00,"285,671.40",16,-24.00,13.80,-3.37,2.01,0.33,922.40,943.30,"1,223.00",650.00
JALPA,30.88,"2,600.00","2,605.00","2,550.00","2,550.00","2,579.08","3,146.00","2,630.00","8,113,789.00",122,-80.00,55.00,-3.04,2.16,-1.14,"3,211.69","2,964.17","3,770.00",318.60
JBBL,32.74,276.00,279.00,271.70,272.50,273.82,"14,745.00",275.00,"4,037,461.00",110,-2.50,7.30,-0.91,2.69,-0.48,289.12,294.14,434.00,248.00
JBLB,36.11,"2,125.00","2,125.00","2,090.00","2,093.00","2,102.07","8,755.00","2,168.00","18,403,655.20",356,-75.00,35.00,-3.46,1.67,-0.43,"2,666.50","2,708.81","5,260.00","1,896.00"
JFL,29.35,396.00,396.00,385.00,387.90,387.72,"7,771.00",390.10,"3,012,946.50",67,-2.20,11.00,-0.56,2.86,0.05,389.40,390.68,535.00,305.00
JOSHI,28.63,280.40,281.00,268.20,273.00,271.07,"11,612.00",275.00,"3,147,710.50",95,-2.00,12.80,-0.73,4.77,0.71,215.13,214.35,320.00,164.80
JSLBB,30.33,"1,313.00","1,322.00","1,251.10","1,251.10","1,282.83","1,121.00","1,297.00","1,438,051.60",43,-45.90,70.90,-3.54,5.67,-2.54,"1,629.65","1,700.39","2,335.80","1,251.10"
KBL,32.44,183.20,183.20,179.00,180.00,180.26,"54,705.00",180.60,"9,861,114.80",278,-0.60,4.20,-0.33,2.35,-0.14,194.95,201.47,247.00,176.50
KBLD86,39.07,837.10,837.10,837.10,837.10,837.10,27.00,847.00,"22,601.70",1,-9.90,0.00,-1.17,0.00,0.00,"1,004.29",0.00,"1,009.50",837.10
KDBY,35.46,8.04,8.10,8.04,8.06,8.06,"2,200.00",8.06,"17,738.00",15,0.00,0.06,0.00,0.75,-0.03,8.30,0.00,10.43,7.46
KEF,44.91,8.14,8.20,8.00,8.17,8.15,"10,610.00",8.30,"86,476.30",18,-0.13,0.20,-1.57,2.50,0.24,8.31,8.49,10.07,7.73
KKHC,29.18,258.00,258.00,248.50,248.50,250.54,"4,807.00",253.00,"1,204,331.20",32,-4.50,9.50,-1.78,3.82,-0.82,207.87,210.58,318.00,163.80
KLBS,38.92,"1,154.00","1,224.00","1,132.00","1,162.90","1,181.02",460.00,"1,131.90","543,267.00",32,31.00,92.00,2.74,8.13,-1.56,0.00,0.00,"1,870.00",303.20
KLBSL,31.81,686.00,695.00,686.00,689.00,689.27,171.00,700.00,"117,866.00",9,-11.00,9.00,-1.57,1.31,-0.04,838.71,870.36,"1,590.00",646.80
KMCDB,34.37,850.00,851.00,822.00,841.00,829.91,495.00,848.00,"410,807.10",18,-7.00,29.00,-0.83,3.53,1.32,956.07,"1,003.72","1,359.00",775.00
KPCL,38.95,389.60,390.00,375.00,375.00,378.97,"3,834.00",382.00,"1,452,976.40",36,-7.00,15.00,-1.83,4.00,-1.06,348.35,362.19,535.00,289.00
KRBL,26.75,275.10,280.50,274.00,274.00,276.08,"3,855.00",278.00,"1,064,275.50",32,-4.00,6.50,-1.44,2.37,-0.76,255.72,252.54,435.00,198.90
KSBBL,27.65,319.10,320.90,315.00,315.00,316.58,"6,131.00",320.00,"1,940,926.10",81,-5.00,5.90,-1.56,1.87,-0.50,323.82,334.53,515.00,292.00
LBBL,33.26,336.10,342.00,336.00,336.00,337.63,"8,381.00",342.00,"2,829,701.30",60,-6.00,6.00,-1.75,1.79,-0.49,356.15,358.24,503.00,290.10
LBL,35.49,190.20,191.00,188.80,190.00,189.80,"12,438.00",190.20,"2,360,751.10",71,-0.20,2.20,-0.11,1.17,0.10,198.58,200.17,277.00,185.50
LEC,43.62,294.00,303.00,283.00,289.00,288.71,"17,857.00",288.60,"5,155,539.10",109,0.40,20.00,0.14,7.07,0.10,245.68,249.08,395.00,203.00
LGIL,25.44,490.20,503.80,490.20,495.00,498.02,"14,406.00",494.00,"7,174,463.30",63,1.00,13.60,0.20,2.77,-0.61,565.05,615.43,800.10,365.60
LICN,33.89,"1,406.00","1,408.00","1,380.00","1,380.00","1,396.93","5,635.00","1,408.00","7,871,712.50",80,-28.00,28.00,-1.99,2.03,-1.23,"1,395.86","1,389.93","2,274.00","1,065.00"
LLBS,43.08,840.00,840.00,799.00,820.00,814.78,"2,634.00",824.35,"2,146,137.00",32,-4.35,41.00,-0.53,5.13,0.64,"1,139.87","1,181.65","1,506.00",799.00
LUK,40.01,7.94,8.00,7.94,7.94,7.94,"11,020.00",8.10,"87,510.80",6,-0.16,0.06,-1.98,0.76,-0.01,8.17,8.61,10.50,7.52
MBJC,31.82,311.00,311.00,306.00,309.00,307.39,"16,004.00",311.10,"4,919,418.70",302,-2.10,5.00,-0.68,1.63,0.52,244.73,243.63,420.10,193.30
MBL,38.35,235.00,239.00,228.00,230.00,229.98,"12,070.00",231.00,"2,775,881.60",74,-1.00,11.00,-0.43,4.82,0.01,226.57,231.72,307.00,199.00
MDB,30.77,371.00,379.00,371.00,373.20,373.43,"1,415.00",374.10,"528,396.70",13,-0.90,8.00,-0.24,2.16,-0.06,381.66,378.87,525.00,308.00
MEN,28.97,766.10,770.30,766.10,770.20,768.33,760.00,780.00,"583,932.00",26,-9.80,4.20,-1.26,0.55,0.24,775.10,796.62,"1,135.00",692.00
MERO,34.84,624.20,636.60,600.00,606.00,610.56,"8,347.00",636.90,"5,096,317.20",145,-30.90,36.60,-4.85,6.10,-0.75,772.05,805.75,"1,100.00",557.00
MFIL,31.46,451.00,455.00,446.70,453.60,451.23,"12,236.00",454.00,"5,521,227.20",90,-0.40,8.30,-0.09,1.86,0.52,426.03,432.53,680.00,362.00
MHL,28.50,390.00,390.00,375.00,379.00,378.37,"8,320.00",391.00,"3,148,013.00",107,-12.00,15.00,-3.07,4.00,0.17,357.06,0.00,436.00,237.30
MHNL,33.41,307.00,313.00,297.00,300.00,299.81,"17,090.00",301.10,"5,123,676.00",82,-1.10,16.00,-0.37,5.39,0.06,271.60,275.52,473.20,212.00
MKJC,29.79,451.00,457.00,441.00,441.00,448.62,"1,880.00",457.00,"843,411.00",47,-16.00,16.00,-3.50,3.63,-1.73,443.01,451.48,710.00,372.60
MKLB,34.76,772.00,800.70,756.20,800.70,765.65,401.00,785.00,"307,025.00",24,15.70,44.50,2.00,5.88,4.38,886.76,910.51,"1,335.00",745.00
MLBBL,33.34,822.00,830.00,806.00,830.00,817.27,84.00,838.00,"68,650.40",7,-8.00,24.00,-0.95,2.98,1.53,"1,082.95","1,143.00","1,609.00",793.10
MLBL,34.50,322.00,325.00,316.00,316.00,318.38,"18,649.00",322.50,"5,937,419.60",128,-6.50,9.00,-2.02,2.85,-0.75,350.94,359.56,485.00,297.00
MLBS,31.58,830.00,830.00,800.00,815.00,811.67,145.00,830.00,"117,692.00",12,-15.00,30.00,-1.81,3.75,0.41,"1,060.47","1,077.46","1,460.00",750.00
MLBSL,36.73,"2,391.00","2,391.00","2,316.00","2,325.00","2,334.55","2,564.00","2,439.50","5,985,773.50",121,-114.50,75.00,-4.69,3.24,-0.41,"3,835.61","3,736.40","4,329.60","2,134.40"
MMF1,34.98,7.05,7.35,7.05,7.21,7.22,"10,000.00",7.19,"72,198.80",18,0.02,0.30,0.28,4.26,-0.14,7.47,7.61,9.20,6.75
MMFDB,33.41,660.10,660.10,640.00,650.00,645.34,"3,707.00",667.00,"2,392,288.20",68,-17.00,20.10,-2.55,3.14,0.72,908.83,965.29,"1,350.00",613.00
MNBBL,36.29,400.00,400.00,394.00,395.00,396.12,"13,736.00",398.00,"5,441,077.10",137,-3.00,6.00,-0.75,1.52,-0.28,421.99,427.50,530.00,368.00
MPFL,29.34,326.20,330.00,320.10,325.00,324.34,"4,721.00",326.10,"1,531,224.60",36,-1.10,9.90,-0.34,3.09,0.20,327.17,306.78,418.00,206.10
MSLB,33.01,980.00,980.00,960.40,960.40,962.91,220.00,980.00,"211,841.00",10,-19.60,19.60,-2.00,2.04,-0.26,"1,097.23","1,107.95","1,513.00",920.00
NABBC,31.46,413.30,429.90,406.30,429.90,413.75,"3,065.00",421.50,"1,268,140.90",34,8.40,23.60,1.99,5.81,3.76,401.40,402.38,555.00,317.70
NABIL,30.82,657.00,660.00,654.00,655.00,656.09,"35,796.00",657.00,"23,485,365.00",493,-2.00,6.00,-0.30,0.92,-0.17,774.82,792.87,"1,100.50",652.00
NADEP,33.14,624.00,646.30,602.00,618.90,613.61,"10,590.00",634.00,"6,498,140.00",81,-15.10,44.30,-2.38,7.36,0.85,773.41,727.08,"1,011.00",602.00
NBBD2085,42.05,"1,047.70","1,047.70","1,047.70","1,047.70","1,047.70",25.00,"1,069.00","26,192.50",1,-21.30,0.00,-1.99,0.00,0.00,0.00,0.00,"1,069.00","1,047.70"
NBF2,38.10,8.34,8.50,8.34,8.50,8.46,720.00,8.49,"6,088.00",3,0.01,0.16,0.12,1.92,0.52,8.72,9.23,11.23,7.45
NBF3,30.60,7.54,7.54,7.30,7.44,7.44,"12,675.00",7.40,"94,283.90",22,0.04,0.24,0.54,3.29,0.02,7.69,7.93,9.49,7.08
NBL,26.43,267.00,269.00,262.50,262.60,264.75,"45,356.00",266.50,"12,007,835.10",270,-3.90,6.50,-1.46,2.48,-0.82,276.48,280.71,356.90,259.10
NEF,29.71,8.45,8.45,8.45,8.45,8.45,100.00,8.60,845.00,1,-0.15,0.00,-1.74,0.00,0.00,8.71,9.09,11.25,7.75
NESDO,28.35,"2,690.00","2,720.00","2,549.00","2,550.00","2,581.21","4,359.00","2,670.00","11,251,494.00",176,-120.00,171.00,-4.49,6.71,-1.22,"3,156.22","2,925.86","3,759.00",747.70
NFS,26.10,308.00,308.00,300.40,304.00,302.69,"14,167.00",308.00,"4,288,257.30",106,-4.00,7.60,-1.30,2.53,0.43,279.96,284.75,695.00,213.30
NGPL,28.91,276.70,276.70,270.00,271.00,273.00,"57,748.00",275.60,"15,764,929.40",271,-4.60,6.70,-1.67,2.48,-0.74,244.83,293.65,694.00,185.20
NHDL,43.83,399.00,404.00,390.00,395.00,393.48,"11,048.00",405.00,"4,347,194.50",60,-10.00,14.00,-2.47,3.59,0.38,351.21,357.94,535.00,294.00
NHPC,31.43,244.00,250.90,242.10,242.50,244.71,"41,114.00",248.00,"10,061,158.00",186,-5.50,8.80,-2.22,3.63,-0.91,224.02,231.85,355.00,176.40
NIBLPF,25.82,8.32,8.32,8.32,8.32,8.32,"7,600.00",8.16,"63,232.00",2,0.16,0.00,1.96,0.00,0.00,8.49,9.04,11.74,7.78
NIBSF2,42.52,7.43,7.54,7.39,7.40,7.42,"12,500.00",7.43,"92,754.00",15,-0.03,0.15,-0.40,2.03,-0.27,7.44,7.65,9.49,6.74
NICA,29.68,805.10,815.00,804.10,806.00,807.82,"40,211.00",811.50,"32,483,338.30",307,-5.50,10.90,-0.68,1.36,-0.23,704.49,701.63,861.90,600.30
NICBF,38.95,9.09,9.09,8.57,8.57,8.74,"197,490.00",8.94,"1,727,010.01",22,-0.37,0.52,-4.14,6.07,-2.04,9.39,9.77,11.36,8.14
NICFC,34.74,7.75,8.00,7.75,7.77,7.83,"1,300.00",7.90,"10,184.00",12,-0.13,0.25,-1.65,3.23,-0.82,0.00,0.00,10.00,7.30
NICGF,33.35,9.29,9.47,9.11,9.47,9.44,"44,675.00",9.29,"421,686.50",8,0.18,0.36,1.94,3.95,0.33,9.90,10.28,12.13,8.67
NICL,26.07,521.00,527.00,502.00,508.90,509.83,"18,772.00",519.90,"9,570,562.10",114,-11.00,25.00,-2.12,4.98,-0.18,452.03,457.16,934.00,385.10
NICLBSL,34.63,646.00,646.00,600.00,612.70,615.98,"15,303.00",646.00,"9,426,376.90",259,-33.30,46.00,-5.15,7.67,-0.54,756.12,793.73,"1,105.00",597.10
NICSF,41.99,7.76,7.80,7.76,7.80,7.78,"2,300.00",7.88,"17,892.00",10,-0.08,0.04,-1.02,0.52,0.27,7.95,8.08,9.42,7.40
NIFRA,47.55,230.00,231.00,222.10,223.00,223.77,"51,438.00",227.40,"11,510,265.50",486,-4.40,8.90,-1.93,4.01,-0.35,209.13,221.82,360.00,176.90
NIL,39.68,768.00,768.00,760.10,760.70,763.79,"5,782.00",770.00,"4,416,216.10",36,-9.30,7.90,-1.21,1.04,-0.41,734.63,721.80,"1,208.00",601.00
NIMB,21.78,205.00,205.90,203.70,204.00,204.20,"41,099.00",203.70,"8,392,332.10",287,0.30,2.20,0.15,1.08,-0.10,0.00,0.00,232.20,203.10
NLBBL,34.39,666.00,666.00,650.00,655.00,655.77,"4,855.00",673.20,"3,183,777.00",41,-18.20,16.00,-2.70,2.46,-0.12,861.80,884.69,"1,129.00",629.10
NLG,40.88,665.00,671.90,663.00,663.00,666.27,"13,724.00",675.00,"9,143,953.30",47,-12.00,8.90,-1.78,1.34,-0.49,532.73,523.14,928.00,423.00
NLIC,32.09,704.00,704.00,681.00,683.30,685.53,"24,412.00",692.00,"16,735,203.30",234,-8.70,23.00,-1.26,3.38,-0.33,655.56,685.88,"1,299.00",570.00
NLICL,39.47,580.00,583.00,575.00,576.00,577.61,"12,705.00",585.00,"7,338,499.20",86,-9.00,8.00,-1.54,1.39,-0.28,568.77,573.17,"1,046.00",492.00
NMB,27.81,232.00,232.00,226.00,226.00,227.24,"30,685.00",228.00,"6,972,715.40",184,-2.00,6.00,-0.88,2.65,-0.55,239.86,246.62,326.90,225.50
